FL_DATE,UNIQUE_CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/1/2015,UA,1073,IAD,"Washington, DC",VA,DEN,"Denver, CO",CO,805,805,0,1011,1042,31,0,0,246,277,1452,0,0,31,0,0
1/1/2015,UA,1074,DEN,"Denver, CO",CO,SNA,"Santa Ana, CA",CA,1114,1215,61,1244,1320,36,0,0,150,125,846,36,0,0,0,0
1/1/2015,UA,1074,IAD,"Washington, DC",VA,DEN,"Denver, CO",CO,820,823,3,1022,1038,16,0,0,242,255,1452,0,0,16,0,0
1/1/2015,UA,1075,SNA,"Santa Ana, CA",CA,EWR,"Newark, NJ",NJ,2128,2126,-2,529,503,-26,0,0,301,277,2434,,,,,
1/1/2015,UA,1077,EWR,"Newark, NJ",NJ,MIA,"Miami, FL",FL,653,649,-4,951,936,-15,0,0,178,167,1085,,,,,
1/1/2015,UA,1078,EWR,"Newark, NJ",NJ,SAT,"San Antonio, TX",TX,1851,1918,27,2222,2236,14,0,0,271,258,1569,,,,,
1/1/2015,UA,1079,DEN,"Denver, CO",CO,MIA,"Miami, FL",FL,1031,1036,5,1639,1611,-28,0,0,248,215,1709,,,,,
1/1/2015,UA,1081,EWR,"Newark, NJ",NJ,SFO,"San Francisco, CA",CA,2030,2033,3,2349,2346,-3,0,0,379,373,2565,,,,,
1/1/2015,UA,1082,ATL,"Atlanta, GA",GA,EWR,"Newark, NJ",NJ,1141,1138,-3,1403,1335,-28,0,0,142,117,746,,,,,
1/1/2015,UA,1083,IAD,"Washington, DC",VA,LAX,"Los Angeles, CA",CA,830,839,9,1110,1109,-1,0,0,340,330,2288,,,,,
1/1/2015,UA,1083,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,1230,1225,-5,1840,1821,-19,0,0,250,236,1744,,,,,
1/1/2015,UA,1084,IAD,"Washington, DC",VA,LAX,"Los Angeles, CA",CA,1725,1729,4,2006,2003,-3,0,0,341,334,2288,,,,,
1/1/2015,UA,1084,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,2320,2320,0,520,505,-15,0,0,240,225,1744,,,,,
1/1/2015,UA,1085,IAH,"Houston, TX",TX,EGE,"Eagle, CO",CO,1149,1152,3,1351,1323,-28,0,0,182,151,934,,,,,
1/1/2015,UA,1086,DTW,"Detroit, MI",MI,IAH,"Houston, TX",TX,837,834,-3,1056,1104,8,0,0,199,210,1075,,,,,
1/1/2015,UA,1087,IAD,"Washington, DC",VA,ORD,"Chicago, IL",IL,948,1003,15,1054,1106,12,0,0,126,123,589,,,,,
1/1/2015,UA,1087,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1232,1234,2,1502,1508,6,0,0,270,274,1723,,,,,
1/1/2015,UA,1089,IAH,"Houston, TX",TX,MCO,"Orlando, FL",FL,1556,1643,47,1908,1949,41,0,0,132,126,854,14,0,0,0,27
1/1/2015,UA,1090,FLL,"Fort Lauderdale, FL",FL,IAH,"Houston, TX",TX,1131,1129,-2,1332,1340,8,0,0,181,191,965,,,,,
1/1/2015,UA,1091,IAH,"Houston, TX",TX,ORD,"Chicago, IL",IL,1930,1957,27,2203,2204,1,0,0,153,127,925,,,,,
1/1/2015,UA,1092,EWR,"Newark, NJ",NJ,SFO,"San Francisco, CA",CA,1320,1335,15,1650,1643,-7,0,0,390,368,2565,,,,,
1/1/2015,UA,1092,FLL,"Fort Lauderdale, FL",FL,EWR,"Newark, NJ",NJ,836,832,-4,1129,1120,-9,0,0,173,168,1065,,,,,
1/1/2015,UA,1094,JAC,"Jackson, WY",WY,ORD,"Chicago, IL",IL,1254,1314,20,1701,1703,2,0,0,187,169,1162,,,,,
1/1/2015,UA,1094,ORD,"Chicago, IL",IL,IAD,"Washington, DC",VA,1809,1824,15,2104,2101,-3,0,0,115,97,589,,,,,
1/1/2015,UA,1097,IAH,"Houston, TX",TX,LAX,"Los Angeles, CA",CA,1318,1317,-1,1503,1502,-1,0,0,225,225,1379,,,,,
1/1/2015,UA,1099,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,2105,2154,49,2214,2252,38,0,0,69,58,224,4,0,0,0,34
1/1/2015,UA,1100,EWR,"Newark, NJ",NJ,SEA,"Seattle, WA",WA,1914,1922,8,2237,2235,-2,0,0,383,373,2402,,,,,
1/1/2015,UA,1100,MCO,"Orlando, FL",FL,EWR,"Newark, NJ",NJ,1535,1544,9,1825,1839,14,0,0,170,175,937,,,,,
1/1/2015,UA,1101,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1734,1735,1,2049,2102,13,0,0,255,267,1608,,,,,
1/1/2015,UA,1102,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,1908,,,2240,,,1,0,152,,888,,,,,
1/1/2015,UA,1104,ANC,"Anchorage, AK",AK,DEN,"Denver, CO",CO,2346,1,15,656,654,-2,0,0,310,293,2405,,,,,
1/1/2015,UA,1104,DEN,"Denver, CO",CO,IAH,"Houston, TX",TX,758,816,18,1115,1139,24,0,0,137,143,862,18,0,6,0,0
1/1/2015,UA,1105,DEN,"Denver, CO",CO,EWR,"Newark, NJ",NJ,755,754,-1,1339,1308,-31,0,0,224,194,1605,,,,,
1/1/2015,UA,1107,EWR,"Newark, NJ",NJ,DEN,"Denver, CO",CO,1415,1416,1,1641,1632,-9,0,0,266,256,1605,,,,,
1/1/2015,UA,1107,MCO,"Orlando, FL",FL,EWR,"Newark, NJ",NJ,800,753,-7,1034,1020,-14,0,0,154,147,937,,,,,
1/1/2015,UA,1108,CLE,"Cleveland, OH",OH,DEN,"Denver, CO",CO,846,845,-1,1020,1016,-4,0,0,214,211,1201,,,,,
1/1/2015,UA,1108,DEN,"Denver, CO",CO,BIL,"Billings, MT",MT,1105,1211,66,1238,1329,51,0,0,93,78,455,51,0,0,0,0
1/1/2015,UA,1109,EWR,"Newark, NJ",NJ,MCO,"Orlando, FL",FL,1713,1720,7,2012,2012,0,0,0,179,172,937,,,,,
1/1/2015,UA,1110,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,923,922,-1,1139,1156,17,0,0,136,154,802,0,0,17,0,0
1/1/2015,UA,1110,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1538,1613,35,1828,1838,10,0,0,290,265,1846,,,,,
1/1/2015,UA,1111,EWR,"Newark, NJ",NJ,LAS,"Las Vegas, NV",NV,1451,1514,23,1742,1746,4,0,0,351,332,2227,,,,,
1/1/2015,UA,1112,FLL,"Fort Lauderdale, FL",FL,EWR,"Newark, NJ",NJ,2000,2001,1,2258,2248,-10,0,0,178,167,1065,,,,,
1/1/2015,UA,1114,DEN,"Denver, CO",CO,BOS,"Boston, MA",MA,1940,2136,116,128,346,138,0,0,228,250,1754,0,103,22,0,13
1/1/2015,UA,1114,ICT,"Wichita, KS",KS,DEN,"Denver, CO",CO,1738,1752,14,1810,1847,37,0,0,92,115,420,6,0,23,0,8
1/1/2015,UA,1115,LAS,"Las Vegas, NV",NV,ORD,"Chicago, IL",IL,1434,1453,19,2008,2038,30,0,0,214,225,1514,0,0,13,0,17
1/1/2015,UA,1115,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,2103,2217,74,10,103,53,0,0,127,106,783,53,0,0,0,0
1/1/2015,UA,1116,DFW,"Dallas/Fort Worth, TX",TX,EWR,"Newark, NJ",NJ,1333,,,1801,,,1,0,208,,1372,,,,,
1/1/2015,UA,1116,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,1849,1943,54,2144,2244,60,0,0,235,241,1400,25,0,6,0,29
1/1/2015,UA,1117,LAX,"Los Angeles, CA",CA,EWR,"Newark, NJ",NJ,1308,1423,75,2130,2207,37,0,0,322,284,2454,37,0,0,0,0
1/1/2015,UA,1119,GEG,"Spokane, WA",WA,DEN,"Denver, CO",CO,545,542,-3,904,858,-6,0,0,139,136,836,,,,,
1/1/2015,UA,1120,SFO,"San Francisco, CA",CA,EWR,"Newark, NJ",NJ,1448,1448,0,2310,2309,-1,0,0,322,321,2565,,,,,
1/1/2015,UA,1121,LAS,"Las Vegas, NV",NV,ORD,"Chicago, IL",IL,1125,1136,11,1708,1701,-7,0,0,223,205,1514,,,,,
1/1/2015,UA,1121,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1945,1958,13,2327,2329,2,0,0,162,151,1005,,,,,
1/1/2015,UA,1122,DEN,"Denver, CO",CO,MIA,"Miami, FL",FL,1741,1816,35,2349,13,24,0,0,248,237,1709,11,0,0,0,13
1/1/2015,UA,1123,IAH,"Houston, TX",TX,SNA,"Santa Ana, CA",CA,1222,1220,-2,1402,1344,-18,0,0,220,204,1346,,,,,
1/1/2015,UA,1123,SNA,"Santa Ana, CA",CA,EWR,"Newark, NJ",NJ,1637,1628,-9,46,1,-45,0,0,309,273,2434,,,,,
1/1/2015,UA,1124,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,2359,37,38,614,632,18,0,0,255,235,2007,18,0,0,0,0
1/1/2015,UA,1125,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,2050,2107,17,2351,2357,6,0,0,241,230,1400,,,,,
1/1/2015,UA,1126,DEN,"Denver, CO",CO,ANC,"Anchorage, AK",AK,1120,1216,56,1517,1547,30,0,0,357,331,2405,30,0,0,0,0
1/1/2015,UA,1126,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,730,727,-3,905,847,-18,0,0,155,140,862,,,,,
1/1/2015,UA,1127,SFO,"San Francisco, CA",CA,EWR,"Newark, NJ",NJ,2239,2247,8,648,708,20,0,0,309,321,2565,0,0,20,0,0
1/1/2015,UA,1128,DEN,"Denver, CO",CO,PDX,"Portland, OR",OR,1105,1121,16,1256,1253,-3,0,0,171,152,991,,,,,
1/1/2015,UA,1128,FLL,"Fort Lauderdale, FL",FL,DEN,"Denver, CO",CO,734,731,-3,1007,1021,14,0,0,273,290,1703,,,,,
1/1/2015,UA,1129,SEA,"Seattle, WA",WA,IAH,"Houston, TX",TX,2359,2351,-8,608,555,-13,0,0,249,244,1874,,,,,
1/1/2015,UA,1130,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,800,759,-1,1410,1342,-28,0,0,250,223,1744,,,,,
1/1/2015,UA,1130,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,1630,1639,9,1853,1850,-3,0,0,83,71,235,,,,,
1/1/2015,UA,1131,MCO,"Orlando, FL",FL,IAH,"Houston, TX",TX,1155,1215,20,1330,1347,17,0,0,155,152,854,8,0,0,0,9
1/1/2015,UA,1132,DEN,"Denver, CO",CO,MCO,"Orlando, FL",FL,1900,2000,60,30,154,84,0,0,210,234,1546,0,28,24,0,32
1/1/2015,UA,1133,IAD,"Washington, DC",VA,SFO,"San Francisco, CA",CA,2200,2159,-1,109,100,-9,0,0,369,361,2419,,,,,
1/1/2015,UA,1134,IAH,"Houston, TX",TX,EWR,"Newark, NJ",NJ,1840,1849,9,2254,2250,-4,0,0,194,181,1400,,,,,
1/1/2015,UA,1135,BOS,"Boston, MA",MA,ORD,"Chicago, IL",IL,905,943,38,1055,1132,37,0,0,170,169,867,0,0,0,0,37
1/1/2015,UA,1135,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1432,1435,3,1816,1804,-12,0,0,164,149,1005,,,,,
1/1/2015,UA,1136,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,1400,1404,4,1545,1525,-20,0,0,165,141,733,,,,,
1/1/2015,UA,1136,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1811,1814,3,2107,2041,-26,0,0,296,267,1846,,,,,
1/1/2015,UA,1138,IAH,"Houston, TX",TX,TPA,"Tampa, FL",FL,1537,1537,0,1842,1838,-4,0,0,125,121,787,,,,,
1/1/2015,UA,1139,DEN,"Denver, CO",CO,PHX,"Phoenix, AZ",AZ,1905,2018,73,2100,2239,99,0,0,115,141,602,73,0,26,0,0
1/1/2015,UA,1139,EWR,"Newark, NJ",NJ,DEN,"Denver, CO",CO,1536,1536,0,1803,1811,8,0,0,267,275,1605,,,,,
1/1/2015,UA,1140,RSW,"Fort Myers, FL",FL,CLE,"Cleveland, OH",OH,1050,1044,-6,1334,1328,-6,0,0,164,164,1025,,,,,
1/1/2015,UA,1141,CLE,"Cleveland, OH",OH,ORD,"Chicago, IL",IL,1030,1033,3,1105,1052,-13,0,0,95,79,315,,,,,
1/1/2015,UA,1141,ORD,"Chicago, IL",IL,TPA,"Tampa, FL",FL,1440,1438,-2,1824,1809,-15,0,0,164,151,1012,,,,,
1/1/2015,UA,1142,DEN,"Denver, CO",CO,LAS,"Las Vegas, NV",NV,1115,1145,30,1213,1220,7,0,0,118,95,628,,,,,
1/1/2015,UA,1142,MCO,"Orlando, FL",FL,DEN,"Denver, CO",CO,812,846,34,1020,1056,36,0,0,248,250,1546,34,0,2,0,0
1/1/2015,UA,1143,IAD,"Washington, DC",VA,ORD,"Chicago, IL",IL,1251,1249,-2,1401,1350,-11,0,0,130,121,589,,,,,
1/1/2015,UA,1143,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1627,,,1813,,,1,0,166,,888,,,,,
1/1/2015,UA,1144,MCO,"Orlando, FL",FL,ORD,"Chicago, IL",IL,1747,1752,5,1948,1941,-7,0,0,181,169,1005,,,,,
1/1/2015,UA,1144,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,2050,2052,2,2259,2241,-18,0,0,249,229,1514,,,,,
1/1/2015,UA,1146,EWR,"Newark, NJ",NJ,BOS,"Boston, MA",MA,1515,1516,1,1621,1611,-10,0,0,66,55,200,,,,,
1/1/2015,UA,1146,IAH,"Houston, TX",TX,EWR,"Newark, NJ",NJ,727,729,2,1158,1130,-28,0,0,211,181,1400,,,,,
1/1/2015,UA,1147,FLL,"Fort Lauderdale, FL",FL,IAH,"Houston, TX",TX,1815,1814,-1,2008,2009,1,0,0,173,175,965,,,,,
1/1/2015,UA,1147,IAH,"Houston, TX",TX,PHX,"Phoenix, AZ",AZ,2109,2249,100,2305,29,84,0,0,176,160,1009,24,0,0,0,60
1/1/2015,UA,1148,MCO,"Orlando, FL",FL,SFO,"San Francisco, CA",CA,839,841,2,1154,1128,-26,0,0,375,347,2446,,,,,
1/1/2015,UA,1148,SFO,"San Francisco, CA",CA,IAD,"Washington, DC",VA,1300,1310,10,2059,2102,3,0,0,299,292,2419,,,,,
1/1/2015,UA,1149,IAD,"Washington, DC",VA,MCO,"Orlando, FL",FL,816,820,4,1035,1026,-9,0,0,139,126,758,,,,,
1/1/2015,UA,1149,MCO,"Orlando, FL",FL,DEN,"Denver, CO",CO,1139,1139,0,1346,1343,-3,0,0,247,244,1546,,,,,
1/1/2015,UA,1150,DEN,"Denver, CO",CO,GEG,"Spokane, WA",WA,1115,1228,73,1242,1338,56,0,0,147,130,836,56,0,0,0,0
1/1/2015,UA,1150,MSY,"New Orleans, LA",LA,DEN,"Denver, CO",CO,821,821,0,1020,1014,-6,0,0,179,173,1062,,,,,
1/1/2015,UA,1151,FLL,"Fort Lauderdale, FL",FL,ORD,"Chicago, IL",IL,1123,1118,-5,1345,1332,-13,0,0,202,194,1182,,,,,
1/1/2015,UA,1151,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1515,1516,1,1755,1728,-27,0,0,280,252,1744,,,,,
1/1/2015,UA,1152,EWR,"Newark, NJ",NJ,PDX,"Portland, OR",OR,1816,1834,18,2140,2151,11,0,0,384,377,2434,,,,,
1/1/2015,UA,1153,EWR,"Newark, NJ",NJ,FLL,"Fort Lauderdale, FL",FL,1748,1745,-3,2055,2025,-30,0,0,187,160,1065,,,,,
1/1/2015,UA,1155,EWR,"Newark, NJ",NJ,FLL,"Fort Lauderdale, FL",FL,1355,1411,16,1700,1651,-9,0,0,185,160,1065,,,,,
1/1/2015,UA,1155,TPA,"Tampa, FL",FL,EWR,"Newark, NJ",NJ,948,942,-6,1225,1214,-11,0,0,157,152,997,,,,,
1/1/2015,UA,1156,DEN,"Denver, CO",CO,RSW,"Fort Myers, FL",FL,805,806,1,1342,1328,-14,0,0,217,202,1607,,,,,
1/1/2015,UA,1157,OGG,"Kahului, HI",HI,LAX,"Los Angeles, CA",CA,2150,2149,-1,456,442,-14,0,0,306,293,2486,,,,,
1/1/2015,UA,1158,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,600,557,-3,1217,1213,-4,0,0,257,256,1846,,,,,
1/1/2015,UA,1159,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,1323,1322,-1,1459,1442,-17,0,0,96,80,337,,,,,
1/1/2015,UA,1160,SFO,"San Francisco, CA",CA,IAH,"Houston, TX",TX,606,601,-5,1159,1157,-2,0,0,233,236,1635,,,,,
1/1/2015,UA,1161,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,818,852,34,1100,1052,-8,0,0,282,240,1846,,,,,
1/1/2015,UA,1161,SFO,"San Francisco, CA",CA,CLE,"Cleveland, OH",OH,1305,1301,-4,2045,2022,-23,0,0,280,261,2161,,,,,
1/1/2015,UA,1162,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,259,258,-1,559,605,6,0,0,240,247,1585,,,,,
1/1/2015,UA,1162,EWR,"Newark, NJ",NJ,BOS,"Boston, MA",MA,829,827,-2,949,928,-21,0,0,80,61,200,,,,,
1/1/2015,UA,1163,MCO,"Orlando, FL",FL,EWR,"Newark, NJ",NJ,600,555,-5,834,816,-18,0,0,154,141,937,,,,,
1/1/2015,UA,1164,EWR,"Newark, NJ",NJ,FLL,"Fort Lauderdale, FL",FL,1135,1150,15,1441,1437,-4,0,0,186,167,1065,,,,,
1/1/2015,UA,1164,FLL,"Fort Lauderdale, FL",FL,EWR,"Newark, NJ",NJ,1724,1749,25,2029,2036,7,0,0,185,167,1065,,,,,
1/1/2015,UA,1165,LAX,"Los Angeles, CA",CA,EWR,"Newark, NJ",NJ,2100,2053,-7,510,432,-38,0,0,310,279,2454,,,,,
1/1/2015,UA,1166,IAH,"Houston, TX",TX,LAX,"Los Angeles, CA",CA,2114,2204,50,2300,2330,30,0,0,226,206,1379,30,0,0,0,0
1/1/2015,UA,1166,TPA,"Tampa, FL",FL,IAH,"Houston, TX",TX,1902,1857,-5,2025,2018,-7,0,0,143,141,787,,,,,
1/1/2015,UA,1167,DEN,"Denver, CO",CO,LAX,"Los Angeles, CA",CA,1030,1033,3,1203,1155,-8,0,0,153,142,862,,,,,
1/1/2015,UA,1167,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,533,540,7,720,723,3,0,0,167,163,888,,,,,
1/1/2015,UA,1168,DEN,"Denver, CO",CO,MSY,"New Orleans, LA",LA,1231,1314,43,1607,1638,31,0,0,156,144,1062,27,0,0,0,4
1/1/2015,UA,1168,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,948,958,10,1136,1131,-5,0,0,168,153,888,,,,,
1/1/2015,UA,1169,IAH,"Houston, TX",TX,LAX,"Los Angeles, CA",CA,729,728,-1,923,908,-15,0,0,234,220,1379,,,,,
1/1/2015,UA,1169,LAX,"Los Angeles, CA",CA,IAH,"Houston, TX",TX,1055,1106,11,1606,1606,0,0,0,191,180,1379,,,,,
1/1/2015,UA,1170,EWR,"Newark, NJ",NJ,FLL,"Fort Lauderdale, FL",FL,1005,1006,1,1311,1258,-13,0,0,186,172,1065,,,,,
1/1/2015,UA,1170,FLL,"Fort Lauderdale, FL",FL,EWR,"Newark, NJ",NJ,1525,1518,-7,1830,1804,-26,0,0,185,166,1065,,,,,
1/1/2015,UA,1171,DEN,"Denver, CO",CO,SFO,"San Francisco, CA",CA,1127,1213,46,1314,1325,11,0,0,167,132,967,,,,,
1/1/2015,UA,1171,PHL,"Philadelphia, PA",PA,DEN,"Denver, CO",CO,750,759,9,1024,1023,-1,0,0,274,264,1558,,,,,
1/1/2015,UA,1172,DEN,"Denver, CO",CO,SFO,"San Francisco, CA",CA,1903,2019,76,2037,2237,120,0,0,154,198,967,44,0,44,0,32
1/1/2015,UA,1172,PHL,"Philadelphia, PA",PA,DEN,"Denver, CO",CO,1533,1548,15,1802,1828,26,0,0,269,280,1558,15,0,11,0,0
1/1/2015,UA,1173,SFO,"San Francisco, CA",CA,HNL,"Honolulu, HI",HI,805,832,27,1139,1156,17,0,0,334,324,2398,17,0,0,0,0
1/1/2015,UA,1174,CLE,"Cleveland, OH",OH,LAS,"Las Vegas, NV",NV,1100,1100,0,1247,1229,-18,0,0,287,269,1824,,,,,
1/1/2015,UA,1174,MCO,"Orlando, FL",FL,CLE,"Cleveland, OH",OH,726,726,0,953,943,-10,0,0,147,137,895,,,,,
1/1/2015,UA,1175,IAD,"Washington, DC",VA,MCO,"Orlando, FL",FL,1231,1248,17,1452,1502,10,0,0,141,134,758,,,,,
1/1/2015,UA,1175,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,1805,1806,1,2046,2027,-19,0,0,341,321,2218,,,,,
1/1/2015,UA,1176,IAH,"Houston, TX",TX,MIA,"Miami, FL",FL,1707,1708,1,2029,2025,-4,0,0,142,137,964,,,,,
1/1/2015,UA,1177,EWR,"Newark, NJ",NJ,ORD,"Chicago, IL",IL,1745,1742,-3,1929,1916,-13,0,0,164,154,719,,,,,
1/1/2015,UA,1177,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,2052,2101,9,2234,2236,2,0,0,162,155,888,,,,,
1/1/2015,UA,1178,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,1630,1634,4,1920,1956,36,0,0,230,262,1400,0,0,36,0,0
1/1/2015,UA,1178,IAH,"Houston, TX",TX,SFO,"San Francisco, CA",CA,2105,2128,23,2315,2313,-2,0,0,250,225,1635,,,,,
1/1/2015,UA,1179,MCO,"Orlando, FL",FL,ORD,"Chicago, IL",IL,1410,1425,15,1608,1613,5,0,0,178,168,1005,,,,,
1/1/2015,UA,1179,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,1700,1703,3,1919,1907,-12,0,0,79,64,315,,,,,
1/1/2015,UA,1180,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,2206,2315,69,126,237,71,0,0,140,142,888,58,0,2,0,11
1/1/2015,UA,1180,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1523,1534,11,1842,1903,21,0,0,139,149,853,11,0,10,0,0
1/1/2015,UA,1181,SFO,"San Francisco, CA",CA,IAH,"Houston, TX",TX,1205,1205,0,1752,1815,23,0,0,227,250,1635,0,0,23,0,0
1/1/2015,UA,1182,DEN,"Denver, CO",CO,LAX,"Los Angeles, CA",CA,1548,1642,54,1715,1740,25,0,0,147,118,862,6,0,0,0,19
1/1/2015,UA,1182,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,1848,1859,11,2240,2240,0,0,0,352,341,2486,,,,,
1/1/2015,UA,1185,IAH,"Houston, TX",TX,SAN,"San Diego, CA",CA,1304,1305,1,1433,1422,-11,0,0,209,197,1303,,,,,
1/1/2015,UA,1185,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,911,920,9,1204,1223,19,0,0,173,183,925,9,0,10,0,0
1/1/2015,UA,1186,PDX,"Portland, OR",OR,DEN,"Denver, CO",CO,1535,1533,-2,1907,1948,41,0,0,152,195,991,0,0,41,0,0
1/1/2015,UA,1188,IAH,"Houston, TX",TX,MCO,"Orlando, FL",FL,1350,1402,12,1707,1706,-1,0,0,137,124,854,,,,,
1/1/2015,UA,1188,PDX,"Portland, OR",OR,IAH,"Houston, TX",TX,600,613,13,1204,1215,11,0,0,244,242,1825,,,,,
1/1/2015,UA,1189,IAH,"Houston, TX",TX,SAT,"San Antonio, TX",TX,1026,1032,6,1130,1138,8,0,0,64,66,191,,,,,
1/1/2015,UA,1190,IAD,"Washington, DC",VA,TPA,"Tampa, FL",FL,2158,2155,-3,19,10,-9,0,0,141,135,811,,,,,
1/1/2015,UA,1190,LAX,"Los Angeles, CA",CA,IAD,"Washington, DC",VA,1300,1315,15,2057,2056,-1,0,0,297,281,2288,,,,,
1/1/2015,UA,1191,IAH,"Houston, TX",TX,MCO,"Orlando, FL",FL,1908,1937,29,2225,2242,17,0,0,137,125,854,12,0,0,0,5
1/1/2015,UA,1191,SJC,"San Jose, CA",CA,IAH,"Houston, TX",TX,1226,1218,-8,1813,1802,-11,0,0,227,224,1608,,,,,
1/1/2015,UA,1192,DEN,"Denver, CO",CO,TPA,"Tampa, FL",FL,1041,1048,7,1604,1602,-2,0,0,203,194,1506,,,,,
1/1/2015,UA,1192,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,620,618,-2,945,936,-9,0,0,145,138,853,,,,,
1/1/2015,UA,1193,IAH,"Houston, TX",TX,PHL,"Philadelphia, PA",PA,1916,1924,8,2328,2328,0,0,0,192,184,1325,,,,,
1/1/2015,UA,1193,LAS,"Las Vegas, NV",NV,IAH,"Houston, TX",TX,1303,1326,23,1805,1818,13,0,0,182,172,1222,,,,,
1/1/2015,UA,1194,DEN,"Denver, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,2002,2129,87,2303,53,110,0,0,121,144,641,0,51,23,0,36
1/1/2015,UA,1194,LAX,"Los Angeles, CA",CA,DEN,"Denver, CO",CO,1521,1539,18,1842,1914,32,0,0,141,155,862,18,0,14,0,0
1/1/2015,UA,1195,MCO,"Orlando, FL",FL,SFO,"San Francisco, CA",CA,700,1228,328,1000,1506,306,0,0,360,338,2446,0,0,0,0,306
1/1/2015,UA,1196,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,1802,1918,76,2022,2118,56,0,0,80,60,235,56,0,0,0,0
1/1/2015,UA,1197,ANC,"Anchorage, AK",AK,SFO,"San Francisco, CA",CA,1605,1645,40,2135,2155,20,0,0,270,250,2018,6,0,0,0,14
1/1/2015,UA,1197,SFO,"San Francisco, CA",CA,IAH,"Houston, TX",TX,48,42,-6,626,619,-7,0,0,218,217,1635,,,,,
1/1/2015,UA,1198,BOS,"Boston, MA",MA,ORD,"Chicago, IL",IL,600,557,-3,753,742,-11,0,0,173,165,867,,,,,
1/1/2015,UA,1199,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,741,747,6,1041,1039,-2,0,0,300,292,2007,,,,,
1/1/2015,UA,1201,PHL,"Philadelphia, PA",PA,IAH,"Houston, TX",TX,530,532,2,820,826,6,0,0,230,234,1325,,,,,
1/1/2015,UA,1202,DEN,"Denver, CO",CO,EWR,"Newark, NJ",NJ,1942,2118,96,118,249,91,0,0,216,211,1605,0,75,0,0,16
1/1/2015,UA,1202,SEA,"Seattle, WA",WA,DEN,"Denver, CO",CO,1523,1540,17,1854,1928,34,0,0,151,168,1024,17,0,17,0,0
1/1/2015,UA,1204,IAH,"Houston, TX",TX,SFO,"San Francisco, CA",CA,1830,1839,9,2052,2024,-28,0,0,262,225,1635,,,,,
1/1/2015,UA,1205,KOA,"Kona, HI",HI,LAX,"Los Angeles, CA",CA,1401,1406,5,2119,2123,4,0,0,318,317,2504,,,,,
1/1/2015,UA,1205,LAX,"Los Angeles, CA",CA,IAH,"Houston, TX",TX,2358,26,28,502,549,47,0,0,184,203,1379,11,0,19,0,17
