FL_DATE,UNIQUE_CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/1/2015,UA,3,MCO,"Orlando, FL",FL,EWR,"Newark, NJ",NJ,1643,1640,-3,1927,1910,-17,0,0,164,150,937,,,,,
1/1/2015,UA,12,DEN,"Denver, CO",CO,IAD,"Washington, DC",VA,2358,112,74,508,616,68,0,0,190,184,1452,66,0,0,0,2
1/1/2015,UA,14,HNL,"Honolulu, HI",HI,EWR,"Newark, NJ",NJ,2125,2149,24,1201,1224,23,0,0,576,575,4962,23,0,0,0,0
1/1/2015,UA,15,EWR,"Newark, NJ",NJ,HNL,"Honolulu, HI",HI,910,911,1,1518,1458,-20,0,0,668,647,4962,,,,,
1/1/2015,UA,72,HNL,"Honolulu, HI",HI,SFO,"San Francisco, CA",CA,725,728,3,1435,1422,-13,0,0,310,294,2398,,,,,
1/1/2015,UA,72,SFO,"San Francisco, CA",CA,DEN,"Denver, CO",CO,1753,1802,9,2123,2219,56,0,0,150,197,967,9,0,47,0,0
1/1/2015,UA,73,EWR,"Newark, NJ",NJ,SFO,"San Francisco, CA",CA,1141,1211,30,1515,1524,9,0,0,394,373,2565,,,,,
1/1/2015,UA,73,SFO,"San Francisco, CA",CA,HNL,"Honolulu, HI",HI,1610,1613,3,1944,1952,8,0,0,334,339,2398,,,,,
1/1/2015,UA,112,LAS,"Las Vegas, NV",NV,IAH,"Houston, TX",TX,710,707,-3,1209,1202,-7,0,0,179,175,1222,,,,,
1/1/2015,UA,144,HNL,"Honolulu, HI",HI,IAD,"Washington, DC",VA,1700,1704,4,713,700,-13,0,0,553,536,4817,,,,,
1/1/2015,UA,145,IAD,"Washington, DC",VA,HNL,"Honolulu, HI",HI,855,1015,80,1431,1606,95,0,0,636,651,4817,0,0,15,0,80
1/1/2015,UA,174,LAX,"Los Angeles, CA",CA,EWR,"Newark, NJ",NJ,1431,1430,-1,2254,2216,-38,0,0,323,286,2454,,,,,
1/1/2015,UA,195,BDL,"Hartford, CT",CT,ORD,"Chicago, IL",IL,630,641,11,809,814,5,0,0,159,153,783,,,,,
1/1/2015,UA,195,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,923,923,0,1307,1249,-18,0,0,164,146,1005,,,,,
1/1/2015,UA,200,GUM,"Guam, TT",TT,HNL,"Honolulu, HI",HI,710,801,51,1820,1916,56,0,0,430,435,3801,51,0,5,0,0
1/1/2015,UA,201,HNL,"Honolulu, HI",HI,GUM,"Guam, TT",TT,1450,1611,81,1840,1943,63,0,0,470,452,3801,63,0,0,0,0
1/1/2015,UA,202,ORD,"Chicago, IL",IL,OGG,"Kahului, HI",HI,1020,1024,4,1535,1523,-12,0,0,555,539,4184,,,,,
1/1/2015,UA,203,AUS,"Austin, TX",TX,EWR,"Newark, NJ",NJ,1543,1743,120,2022,2208,106,0,0,219,205,1504,21,0,0,0,85
1/1/2015,UA,203,DEN,"Denver, CO",CO,AUS,"Austin, TX",TX,955,1006,11,1304,1339,35,0,0,129,153,775,11,0,24,0,0
1/1/2015,UA,204,DFW,"Dallas/Fort Worth, TX",TX,IAH,"Houston, TX",TX,654,653,-1,803,802,-1,0,0,69,69,224,,,,,
1/1/2015,UA,204,IAH,"Houston, TX",TX,SAT,"San Antonio, TX",TX,914,953,39,1019,1056,37,0,0,65,63,191,37,0,0,0,0
1/1/2015,UA,205,EWR,"Newark, NJ",NJ,MIA,"Miami, FL",FL,1915,1915,0,2223,2210,-13,0,0,188,175,1085,,,,,
1/1/2015,UA,205,PBI,"West Palm Beach/Palm Beach, FL",FL,EWR,"Newark, NJ",NJ,1444,1445,1,1729,1741,12,0,0,165,176,1023,,,,,
1/1/2015,UA,206,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,624,623,-1,923,920,-3,0,0,239,237,1400,,,,,
1/1/2015,UA,206,IAH,"Houston, TX",TX,FLL,"Fort Lauderdale, FL",FL,1026,1044,18,1351,1355,4,0,0,145,131,965,,,,,
1/1/2015,UA,207,FLL,"Fort Lauderdale, FL",FL,IAH,"Houston, TX",TX,620,614,-6,811,806,-5,0,0,171,172,965,,,,,
1/1/2015,UA,207,IAH,"Houston, TX",TX,LAX,"Los Angeles, CA",CA,902,912,10,1050,1053,3,0,0,228,221,1379,,,,,
1/1/2015,UA,208,DCA,"Washington, DC",VA,IAH,"Houston, TX",TX,1510,1516,6,1743,1742,-1,0,0,213,206,1208,,,,,
1/1/2015,UA,208,IAH,"Houston, TX",TX,PDX,"Portland, OR",OR,1838,2022,104,2120,2235,75,0,0,282,253,1825,50,0,0,0,25
1/1/2015,UA,209,LAX,"Los Angeles, CA",CA,DEN,"Denver, CO",CO,1751,1752,1,2111,2140,29,0,0,140,168,862,0,0,29,0,0
1/1/2015,UA,210,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,600,556,-4,719,656,-23,0,0,139,120,680,,,,,
1/1/2015,UA,211,FLL,"Fort Lauderdale, FL",FL,IAH,"Houston, TX",TX,743,811,28,932,955,23,0,0,169,164,965,23,0,0,0,0
1/1/2015,UA,211,IAH,"Houston, TX",TX,GUC,"Gunnison, CO",CO,1140,1135,-5,1328,1319,-9,0,0,168,164,886,,,,,
1/1/2015,UA,212,IAH,"Houston, TX",TX,PDX,"Portland, OR",OR,2112,2147,35,2353,1,8,0,0,281,254,1825,,,,,
1/1/2015,UA,212,MIA,"Miami, FL",FL,IAH,"Houston, TX",TX,1827,1829,2,2019,2033,14,0,0,172,184,964,,,,,
1/1/2015,UA,214,IAH,"Houston, TX",TX,LAS,"Las Vegas, NV",NV,1128,1127,-1,1255,1236,-19,0,0,207,189,1222,,,,,
1/1/2015,UA,214,PBI,"West Palm Beach/Palm Beach, FL",FL,IAH,"Houston, TX",TX,600,555,-5,750,747,-3,0,0,170,172,956,,,,,
1/1/2015,UA,215,DEN,"Denver, CO",CO,MSP,"Minneapolis, MN",MN,1953,,,2249,,,1,0,116,,680,,,,,
1/1/2015,UA,215,LAX,"Los Angeles, CA",CA,DEN,"Denver, CO",CO,1455,1453,-2,1815,1839,24,0,0,140,166,862,0,0,24,0,0
1/1/2015,UA,216,SFO,"San Francisco, CA",CA,SNA,"Santa Ana, CA",CA,1340,1350,10,1511,1508,-3,0,0,91,78,372,,,,,
1/1/2015,UA,217,IAD,"Washington, DC",VA,SFO,"San Francisco, CA",CA,910,905,-5,1209,1158,-11,0,0,359,353,2419,,,,,
1/1/2015,UA,218,HNL,"Honolulu, HI",HI,ORD,"Chicago, IL",IL,1650,1654,4,503,451,-12,0,0,493,477,4243,,,,,
1/1/2015,UA,219,ORD,"Chicago, IL",IL,HNL,"Honolulu, HI",HI,1015,1011,-4,1529,1526,-3,0,0,554,555,4243,,,,,
1/1/2015,UA,220,MSY,"New Orleans, LA",LA,EWR,"Newark, NJ",NJ,608,606,-2,1000,946,-14,0,0,172,160,1167,,,,,
1/1/2015,UA,221,GUC,"Gunnison, CO",CO,IAH,"Houston, TX",TX,1415,1416,1,1742,1739,-3,0,0,147,143,886,,,,,
1/1/2015,UA,221,IAH,"Houston, TX",TX,BWI,"Baltimore, MD",MD,1910,1915,5,2306,2249,-17,0,0,176,154,1235,,,,,
1/1/2015,UA,223,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,1022,1021,-1,1200,1147,-13,0,0,158,146,862,,,,,
1/1/2015,UA,223,SAT,"San Antonio, TX",TX,IAH,"Houston, TX",TX,602,610,8,700,700,0,0,0,58,50,191,,,,,
1/1/2015,UA,224,EWR,"Newark, NJ",NJ,ORD,"Chicago, IL",IL,1400,1416,16,1533,1553,20,0,0,153,157,719,16,0,4,0,0
1/1/2015,UA,225,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,1030,1036,6,1331,1341,10,0,0,241,245,1400,,,,,
1/1/2015,UA,225,IAH,"Houston, TX",TX,SAN,"San Diego, CA",CA,1450,1451,1,1620,1606,-14,0,0,210,195,1303,,,,,
1/1/2015,UA,226,DEN,"Denver, CO",CO,DSM,"Des Moines, IA",IA,1553,1552,-1,1830,1819,-11,0,0,97,87,589,,,,,
1/1/2015,UA,226,DSM,"Des Moines, IA",IA,DEN,"Denver, CO",CO,1935,1936,1,2034,2058,24,0,0,119,142,589,0,0,24,0,0
1/1/2015,UA,228,EWR,"Newark, NJ",NJ,RSW,"Fort Myers, FL",FL,1555,1601,6,1906,1854,-12,0,0,191,173,1068,,,,,
1/1/2015,UA,228,PDX,"Portland, OR",OR,EWR,"Newark, NJ",NJ,550,547,-3,1404,1329,-35,0,0,314,282,2434,,,,,
1/1/2015,UA,229,IAD,"Washington, DC",VA,SAN,"San Diego, CA",CA,810,825,15,1055,1056,1,0,0,345,331,2253,,,,,
1/1/2015,UA,230,IAH,"Houston, TX",TX,ORD,"Chicago, IL",IL,715,716,1,958,929,-29,0,0,163,133,925,,,,,
1/1/2015,UA,230,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,1310,1306,-4,1542,1528,-14,0,0,92,82,473,,,,,
1/1/2015,UA,231,IAD,"Washington, DC",VA,SAN,"San Diego, CA",CA,1426,1420,-6,1713,1712,-1,0,0,347,352,2253,,,,,
1/1/2015,UA,233,LAX,"Los Angeles, CA",CA,IAH,"Houston, TX",TX,1255,1255,0,1812,1825,13,0,0,197,210,1379,,,,,
1/1/2015,UA,234,IAH,"Houston, TX",TX,PHL,"Philadelphia, PA",PA,1255,1255,0,1713,1656,-17,0,0,198,181,1325,,,,,
1/1/2015,UA,234,SMF,"Sacramento, CA",CA,IAH,"Houston, TX",TX,605,613,8,1141,1200,19,0,0,216,227,1609,8,0,11,0,0
1/1/2015,UA,235,TPA,"Tampa, FL",FL,IAD,"Washington, DC",VA,1357,1353,-4,1609,1611,2,0,0,132,138,811,,,,,
1/1/2015,UA,236,HNL,"Honolulu, HI",HI,SFO,"San Francisco, CA",CA,1240,1240,0,1953,1936,-17,0,0,313,296,2398,,,,,
1/1/2015,UA,236,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,2250,2307,17,57,123,26,0,0,127,136,679,17,0,9,0,0
1/1/2015,UA,237,EWR,"Newark, NJ",NJ,SFO,"San Francisco, CA",CA,1630,1649,19,1954,1957,3,0,0,384,368,2565,,,,,
1/1/2015,UA,237,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,2325,2321,-4,528,538,10,0,0,243,257,1846,,,,,
1/1/2015,UA,239,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,1043,1326,163,1705,1945,160,0,0,262,259,1846,160,0,0,0,0
1/1/2015,UA,240,FLL,"Fort Lauderdale, FL",FL,IAH,"Houston, TX",TX,1454,1456,2,1650,1648,-2,0,0,176,172,965,,,,,
1/1/2015,UA,240,IAH,"Houston, TX",TX,LAS,"Las Vegas, NV",NV,1911,1914,3,2038,2016,-22,0,0,207,182,1222,,,,,
1/1/2015,UA,241,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,1700,1706,6,1940,1925,-15,0,0,280,259,1721,,,,,
1/1/2015,UA,241,TPA,"Tampa, FL",FL,ORD,"Chicago, IL",IL,1111,1102,-9,1303,1250,-13,0,0,172,168,1012,,,,,
1/1/2015,UA,244,EWR,"Newark, NJ",NJ,PHX,"Phoenix, AZ",AZ,1556,1612,16,1930,1932,2,0,0,334,320,2133,,,,,
1/1/2015,UA,244,PBI,"West Palm Beach/Palm Beach, FL",FL,EWR,"Newark, NJ",NJ,1000,954,-6,1248,1238,-10,0,0,168,164,1023,,,,,
1/1/2015,UA,245,CMH,"Columbus, OH",OH,ORD,"Chicago, IL",IL,735,732,-3,759,754,-5,0,0,84,82,296,,,,,
1/1/2015,UA,245,ORD,"Chicago, IL",IL,RSW,"Fort Myers, FL",FL,840,843,3,1239,1218,-21,0,0,179,155,1120,,,,,
1/1/2015,UA,247,IAH,"Houston, TX",TX,MIA,"Miami, FL",FL,1103,1111,8,1424,1423,-1,0,0,141,132,964,,,,,
1/1/2015,UA,247,PHX,"Phoenix, AZ",AZ,IAH,"Houston, TX",TX,600,751,111,928,1131,123,0,0,148,160,1009,0,111,12,0,0
1/1/2015,UA,248,IAH,"Houston, TX",TX,AUS,"Austin, TX",TX,2256,2317,21,2350,15,25,0,0,54,58,140,21,0,4,0,0
1/1/2015,UA,248,IND,"Indianapolis, IN",IN,IAH,"Houston, TX",TX,1828,1823,-5,2009,2020,11,0,0,161,177,844,,,,,
1/1/2015,UA,249,IAD,"Washington, DC",VA,IAH,"Houston, TX",TX,1720,1734,14,1941,2032,51,0,0,201,238,1190,0,0,37,0,14
1/1/2015,UA,250,PDX,"Portland, OR",OR,IAD,"Washington, DC",VA,811,807,-4,1603,1546,-17,0,0,292,279,2327,,,,,
1/1/2015,UA,251,IAH,"Houston, TX",TX,BOS,"Boston, MA",MA,1900,1902,2,2338,2344,6,0,0,218,222,1597,,,,,
1/1/2015,UA,251,SNA,"Santa Ana, CA",CA,IAH,"Houston, TX",TX,1147,1155,8,1655,1703,8,0,0,188,188,1346,,,,,
1/1/2015,UA,252,HNL,"Honolulu, HI",HI,IAH,"Houston, TX",TX,1955,1953,-2,725,732,7,0,0,450,459,3904,,,,,
1/1/2015,UA,253,IAH,"Houston, TX",TX,HNL,"Honolulu, HI",HI,920,1002,42,1353,1443,50,0,0,513,521,3904,42,0,8,0,0
1/1/2015,UA,256,IAH,"Houston, TX",TX,PHX,"Phoenix, AZ",AZ,904,923,19,1107,1113,6,0,0,183,170,1009,,,,,
1/1/2015,UA,256,RSW,"Fort Myers, FL",FL,IAH,"Houston, TX",TX,600,600,0,736,735,-1,0,0,156,155,861,,,,,
1/1/2015,UA,257,JFK,"New York, NY",NY,SFO,"San Francisco, CA",CA,1405,1406,1,1743,1730,-13,0,0,398,384,2586,,,,,
1/1/2015,UA,259,IAH,"Houston, TX",TX,IND,"Indianapolis, IN",IN,1426,1425,-1,1742,1722,-20,0,0,136,117,844,,,,,
1/1/2015,UA,259,SNA,"Santa Ana, CA",CA,IAH,"Houston, TX",TX,645,653,8,1205,1150,-15,0,0,200,177,1346,,,,,
1/1/2015,UA,260,IAD,"Washington, DC",VA,MCO,"Orlando, FL",FL,2209,2206,-3,24,18,-6,0,0,135,132,758,,,,,
1/1/2015,UA,260,SEA,"Seattle, WA",WA,IAD,"Washington, DC",VA,1315,1324,9,2109,2050,-19,0,0,294,266,2306,,,,,
1/1/2015,UA,261,IAH,"Houston, TX",TX,ORD,"Chicago, IL",IL,1645,1652,7,1933,1909,-24,0,0,168,137,925,,,,,
1/1/2015,UA,261,LAS,"Las Vegas, NV",NV,IAH,"Houston, TX",TX,939,937,-2,1441,1431,-10,0,0,182,174,1222,,,,,
1/1/2015,UA,264,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,1251,1248,-3,1440,1425,-15,0,0,109,97,602,,,,,
1/1/2015,UA,264,SFO,"San Francisco, CA",CA,PHX,"Phoenix, AZ",AZ,912,902,-10,1211,1152,-19,0,0,119,110,651,,,,,
1/1/2015,UA,267,SFO,"San Francisco, CA",CA,PHL,"Philadelphia, PA",PA,1130,1148,18,1953,2001,8,0,0,323,313,2521,,,,,
1/1/2015,UA,268,DEN,"Denver, CO",CO,SFO,"San Francisco, CA",CA,1000,1000,0,1152,1118,-34,0,0,172,138,967,,,,,
1/1/2015,UA,268,JAC,"Jackson, WY",WY,DEN,"Denver, CO",CO,725,724,-1,908,859,-9,0,0,103,95,406,,,,,
1/1/2015,UA,269,IAH,"Houston, TX",TX,SNA,"Santa Ana, CA",CA,1435,1434,-1,1614,1556,-18,0,0,219,202,1346,,,,,
1/1/2015,UA,270,BWI,"Baltimore, MD",MD,DEN,"Denver, CO",CO,815,810,-5,1021,1026,5,0,0,246,256,1491,,,,,
1/1/2015,UA,270,DEN,"Denver, CO",CO,BOI,"Boise, ID",ID,1148,1150,2,1352,1334,-18,0,0,124,104,649,,,,,
1/1/2015,UA,275,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,811,806,-5,1630,1606,-24,0,0,319,300,2475,,,,,
1/1/2015,UA,277,DEN,"Denver, CO",CO,SFO,"San Francisco, CA",CA,1445,1444,-1,1637,1604,-33,0,0,172,140,967,,,,,
1/1/2015,UA,277,SFO,"San Francisco, CA",CA,SNA,"Santa Ana, CA",CA,1938,1929,-9,2108,2050,-18,0,0,90,81,372,,,,,
1/1/2015,UA,278,SEA,"Seattle, WA",WA,ORD,"Chicago, IL",IL,1128,1125,-3,1720,1701,-19,0,0,232,216,1721,,,,,
1/1/2015,UA,278,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,835,835,0,1048,1036,-12,0,0,133,121,679,,,,,
1/1/2015,UA,279,IAD,"Washington, DC",VA,LAX,"Los Angeles, CA",CA,1635,1632,-3,1915,1909,-6,0,0,340,337,2288,,,,,
1/1/2015,UA,280,CLE,"Cleveland, OH",OH,TPA,"Tampa, FL",FL,1523,1526,3,1803,1740,-23,0,0,160,134,927,,,,,
1/1/2015,UA,281,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,1235,1230,-5,1412,1351,-21,0,0,97,81,200,,,,,
1/1/2015,UA,281,EWR,"Newark, NJ",NJ,PBI,"West Palm Beach/Palm Beach, FL",FL,1507,1506,-1,1808,1744,-24,0,0,181,158,1023,,,,,
1/1/2015,UA,282,DEN,"Denver, CO",CO,EWR,"Newark, NJ",NJ,1108,1114,6,1647,1629,-18,0,0,219,195,1605,,,,,
1/1/2015,UA,284,PHX,"Phoenix, AZ",AZ,SFO,"San Francisco, CA",CA,650,751,61,804,852,48,0,0,134,121,651,0,48,0,0,0
1/1/2015,UA,285,IAH,"Houston, TX",TX,SAN,"San Diego, CA",CA,1748,2047,179,1919,2159,160,0,0,211,192,1303,160,0,0,0,0
1/1/2015,UA,291,IAD,"Washington, DC",VA,SMF,"Sacramento, CA",CA,1700,1716,16,1954,2004,10,0,0,354,348,2358,,,,,
1/1/2015,UA,292,SFO,"San Francisco, CA",CA,MCO,"Orlando, FL",FL,2231,2231,0,642,727,45,0,0,311,356,2446,0,0,45,0,0
1/1/2015,UA,293,LAX,"Los Angeles, CA",CA,IAH,"Houston, TX",TX,1438,1443,5,1951,1951,0,0,0,193,188,1379,,,,,
1/1/2015,UA,294,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1355,1353,-2,1920,1921,1,0,0,205,208,1464,,,,,
1/1/2015,UA,295,DEN,"Denver, CO",CO,RNO,"Reno, NV",NV,2201,2211,10,2315,2339,24,0,0,134,148,804,9,0,14,0,1
1/1/2015,UA,295,IAD,"Washington, DC",VA,DEN,"Denver, CO",CO,1615,1614,-1,1813,1847,34,0,0,238,273,1452,0,0,34,0,0
1/1/2015,UA,296,DEN,"Denver, CO",CO,RNO,"Reno, NV",NV,1124,1234,70,1244,1326,42,0,0,140,112,804,42,0,0,0,0
1/1/2015,UA,296,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,702,706,4,847,845,-2,0,0,165,159,888,,,,,
1/1/2015,UA,297,LAX,"Los Angeles, CA",CA,LIH,"Lihue, HI",HI,920,913,-7,1324,1304,-20,0,0,364,351,2615,,,,,
1/1/2015,UA,300,CLE,"Cleveland, OH",OH,SFO,"San Francisco, CA",CA,715,715,0,950,922,-28,0,0,335,307,2161,,,,,
1/1/2015,UA,300,SFO,"San Francisco, CA",CA,HNL,"Honolulu, HI",HI,1125,1140,15,1449,1507,18,0,0,324,327,2398,0,0,18,0,0
1/1/2015,UA,303,DEN,"Denver, CO",CO,LGA,"New York, NY",NY,1545,1615,30,2123,2121,-2,0,0,218,186,1620,,,,,
1/1/2015,UA,303,EWR,"Newark, NJ",NJ,DEN,"Denver, CO",CO,919,917,-2,1155,1218,23,0,0,276,301,1605,0,0,23,0,0
1/1/2015,UA,304,SFO,"San Francisco, CA",CA,JFK,"New York, NY",NY,1515,1520,5,2341,2339,-2,0,0,326,319,2586,,,,,
1/1/2015,UA,306,LAX,"Los Angeles, CA",CA,BWI,"Baltimore, MD",MD,840,834,-6,1636,1603,-33,0,0,296,269,2329,,,,,
1/1/2015,UA,307,BWI,"Baltimore, MD",MD,LAX,"Los Angeles, CA",CA,1855,1918,23,2150,2200,10,0,0,355,342,2329,,,,,
1/1/2015,UA,308,DEN,"Denver, CO",CO,BWI,"Baltimore, MD",MD,1940,2058,78,53,232,99,0,0,193,214,1491,78,0,21,0,0
1/1/2015,UA,309,SFO,"San Francisco, CA",CA,IAD,"Washington, DC",VA,1000,1000,0,1805,1755,-10,0,0,305,295,2419,,,,,
1/1/2015,UA,310,EWR,"Newark, NJ",NJ,TPA,"Tampa, FL",FL,1430,1445,15,1729,1730,1,0,0,179,165,997,,,,,
1/1/2015,UA,310,PBI,"West Palm Beach/Palm Beach, FL",FL,EWR,"Newark, NJ",NJ,815,807,-8,1104,1050,-14,0,0,169,163,1023,,,,,
1/1/2015,UA,311,IAH,"Houston, TX",TX,OKC,"Oklahoma City, OK",OK,1739,1926,107,1906,2040,94,0,0,87,74,395,30,0,0,0,64
1/1/2015,UA,311,MSY,"New Orleans, LA",LA,IAH,"Houston, TX",TX,1520,1513,-7,1637,1637,0,0,0,77,84,305,,,,,
1/1/2015,UA,312,EWR,"Newark, NJ",NJ,LAX,"Los Angeles, CA",CA,659,656,-3,1025,1020,-5,0,0,386,384,2454,,,,,
1/1/2015,UA,312,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,1200,1201,1,1813,1757,-16,0,0,253,236,1744,,,,,
1/1/2015,UA,315,IAH,"Houston, TX",TX,ATL,"Atlanta, GA",GA,1300,1308,8,1600,1555,-5,0,0,120,107,689,,,,,
1/1/2015,UA,315,OKC,"Oklahoma City, OK",OK,IAH,"Houston, TX",TX,757,751,-6,927,950,23,0,0,90,119,395,0,0,23,0,0
1/1/2015,UA,316,PHX,"Phoenix, AZ",AZ,IAD,"Washington, DC",VA,725,805,40,1333,1338,5,0,0,248,213,1956,,,,,
1/1/2015,UA,317,SAN,"San Diego, CA",CA,SFO,"San Francisco, CA",CA,1125,1130,5,1300,1304,4,0,0,95,94,447,,,,,
1/1/2015,UA,317,SFO,"San Francisco, CA",CA,IND,"Indianapolis, IN",IN,1436,1439,3,2154,2146,-8,0,0,258,247,1943,,,,,
1/1/2015,UA,318,PBI,"West Palm Beach/Palm Beach, FL",FL,EWR,"Newark, NJ",NJ,1239,1230,-9,1532,1515,-17,0,0,173,165,1023,,,,,
1/1/2015,UA,319,EWR,"Newark, NJ",NJ,MCO,"Orlando, FL",FL,600,603,3,853,835,-18,0,0,173,152,937,,,,,
1/1/2015,UA,319,MCO,"Orlando, FL",FL,IAH,"Houston, TX",TX,1036,1031,-5,1210,1209,-1,0,0,154,158,854,,,,,
1/1/2015,UA,320,PHX,"Phoenix, AZ",AZ,IAH,"Houston, TX",TX,1114,1117,3,1448,1448,0,0,0,154,151,1009,,,,,
1/1/2015,UA,322,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,1050,1046,-4,1303,1252,-11,0,0,133,126,679,,,,,
1/1/2015,UA,322,SNA,"Santa Ana, CA",CA,SFO,"San Francisco, CA",CA,800,809,9,931,930,-1,0,0,91,81,372,,,,,
1/1/2015,UA,324,LAX,"Los Angeles, CA",CA,IAD,"Washington, DC",VA,1055,1107,12,1842,1823,-19,0,0,287,256,2288,,,,,
1/1/2015,UA,325,FLL,"Fort Lauderdale, FL",FL,CLE,"Cleveland, OH",OH,1054,1051,-3,1350,1339,-11,0,0,176,168,1062,,,,,
1/1/2015,UA,326,IAD,"Washington, DC",VA,SEA,"Seattle, WA",WA,810,821,11,1111,1107,-4,0,0,361,346,2306,,,,,
1/1/2015,UA,326,SEA,"Seattle, WA",WA,IAH,"Houston, TX",TX,1200,1200,0,1810,1825,15,0,0,250,265,1874,0,0,15,0,0
1/1/2015,UA,328,DEN,"Denver, CO",CO,HNL,"Honolulu, HI",HI,1130,1210,40,1550,1621,31,0,0,440,431,3365,31,0,0,0,0
1/1/2015,UA,328,MIA,"Miami, FL",FL,DEN,"Denver, CO",CO,735,729,-6,1006,1011,5,0,0,271,282,1709,,,,,
1/1/2015,UA,329,EWR,"Newark, NJ",NJ,FLL,"Fort Lauderdale, FL",FL,2000,1959,-1,2308,2235,-33,0,0,188,156,1065,,,,,
1/1/2015,UA,329,PHX,"Phoenix, AZ",AZ,EWR,"Newark, NJ",NJ,1208,1257,49,1850,1855,5,0,0,282,238,2133,,,,,
1/1/2015,UA,331,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,952,1011,19,1230,1231,1,0,0,278,260,1721,,,,,
1/1/2015,UA,332,BWI,"Baltimore, MD",MD,IAH,"Houston, TX",TX,800,812,12,1032,1046,14,0,0,212,214,1235,,,,,
1/1/2015,UA,333,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1730,1730,0,2008,2005,-3,0,0,158,155,802,,,,,
1/1/2015,UA,335,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,1915,1922,7,2050,2148,58,0,0,155,206,862,7,0,51,0,0
1/1/2015,UA,336,BOS,"Boston, MA",MA,IAH,"Houston, TX",TX,1114,1110,-4,1447,1457,10,0,0,273,287,1597,,,,,
1/1/2015,UA,339,BOS,"Boston, MA",MA,DEN,"Denver, CO",CO,849,856,7,1133,1201,28,0,0,284,305,1754,7,0,21,0,0
1/1/2015,UA,340,IAH,"Houston, TX",TX,LGA,"New York, NY",NY,1905,1926,21,2325,2326,1,0,0,200,180,1416,,,,,
1/1/2015,UA,340,SAN,"San Diego, CA",CA,IAH,"Houston, TX",TX,1140,1140,0,1649,1648,-1,0,0,189,188,1303,,,,,
1/1/2015,UA,341,EWR,"Newark, NJ",NJ,BOS,"Boston, MA",MA,1320,1319,-1,1425,1415,-10,0,0,65,56,200,,,,,
1/1/2015,UA,341,MCO,"Orlando, FL",FL,EWR,"Newark, NJ",NJ,938,936,-2,1213,1207,-6,0,0,155,151,937,,,,,
1/1/2015,UA,342,IAH,"Houston, TX",TX,MSY,"New Orleans, LA",LA,1306,1306,0,1416,1407,-9,0,0,70,61,305,,,,,
1/1/2015,UA,342,SAT,"San Antonio, TX",TX,IAH,"Houston, TX",TX,1104,1144,40,1203,1231,28,0,0,59,47,191,0,0,9,0,19
1/1/2015,UA,345,IAH,"Houston, TX",TX,LGA,"New York, NY",NY,1545,1553,8,2011,2005,-6,0,0,206,192,1416,,,,,
1/1/2015,UA,345,SNA,"Santa Ana, CA",CA,IAH,"Houston, TX",TX,810,820,10,1318,1329,11,0,0,188,189,1346,,,,,
1/1/2015,UA,346,IAH,"Houston, TX",TX,SEA,"Seattle, WA",WA,1531,1538,7,1821,1801,-20,0,0,290,263,1874,,,,,
1/1/2015,UA,348,OGG,"Kahului, HI",HI,ORD,"Chicago, IL",IL,1710,1725,15,508,526,18,0,0,478,481,4184,15,0,3,0,0
1/1/2015,UA,349,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,1819,1817,-2,2048,2027,-21,0,0,269,250,1726,,,,,
1/1/2015,UA,349,SRQ,"Sarasota/Bradenton, FL",FL,ORD,"Chicago, IL",IL,1316,1315,-1,1512,1509,-3,0,0,176,174,1050,,,,,
